Id,SalePrice
1748,204361.41875815866
1749,162704.3456626767
1750,140946.8457964387
1751,209705.6675746991
1752,123743.6761123482
1753,155576.33795805403
1754,194720.12743332825
1755,166497.82849569293
1756,124806.24720176015
1757,122566.89539707868
1758,150504.4106769137
1759,160495.25756558563
1760,163773.1625006369
1761,153057.4800121912
1762,169991.0849047535
1763,166466.41504011722
1764,122693.7792221023
1765,172339.8197179086
1766,171770.21822737335
1767,196054.2392808008
1768,140500.36905083837
1769,163356.4114623287
1770,139576.3626354781
1771,134798.96788413505
1772,141270.4057077885
1773,140123.11703728363
1774,150936.9396230119
1775,132158.07415685538
1776,120318.34088444637
1777,115318.55484194636
1778,128935.49085547717
1779,122832.68286508233
1780,165188.20531814327
1781,132364.4664264163
1782,105082.95157834473
1783,134511.68317749107
1784,109703.28921215066
1785,121471.81693039843
1786,149079.95746118398
1787,160099.12691746937
1788,82835.62930660372
1789,106008.4396543001
1790,101915.44378072715
1791,172972.95817288637
1792,147614.53644985432
1793,146420.56277787202
1794,134427.9125657742
1795,132885.24909698212
1796,126405.90321032002
1797,118568.1986405498
1798,128679.53870374271
1799,112214.12174724291
1800,130117.57589206753
1801,131592.93123568234
1802,133663.18383915286
1803,156471.04402612432
1804,141172.6174129106
1805,137115.04616710448
1806,120516.24047891473
1807,132970.24447552898
1808,120795.3601908097
1809,118021.33666496542
1810,138850.0174717992
1811,111662.33357680617
1812,107454.12676503338
1813,121037.47812793865
1814,103600.87658007792
1815,79792.35881007115
1816,105124.86264566945
1817,133510.77717906717
1818,142082.14448432988
1819,119118.90496637313
1820,88295.65095058219
1821,117062.7877308727
1822,146801.20270274804
1823,80418.7488772174
1824,131488.2296049551
1825,131720.491133047
1826,110499.45616054
1827,111834.82536184606
1828,132316.34027566714
1829,117811.92959892261
1830,137390.9392092159
1831,144584.6166676655
1832,121408.82524181766
1833,139790.7813480058
1834,126068.58447429066
1835,138446.4824153886
1836,129030.97716453472
1837,99724.584921748
1838,125306.81009093084
1839,102088.49214540179
1840,140312.12726160005
1841,138260.5405774268
1842,100712.77910111743
1843,145399.38094679677
1844,137171.75198459942
1845,144406.5065151083
1846,152874.1239435449
1847,161242.95721575624
1848,77619.42790171813
1849,121317.70353960634
1850,124681.71359528939
1851,147221.3921101571
1852,129095.42120208549
1853,140231.8947151621
1854,165707.5812832369
1855,150236.24863944345
1856,219249.289168297
1857,158354.34304490616
1858,138324.24048678266
1859,126420.4801434107
1860,148875.78827898574
1861,126049.05599998459
1862,254316.1895963789
1863,246740.32786209905
1864,246740.32786209905
1865,304777.0862759247
1866,313736.1653518346
1867,233875.91661198236
1868,288188.14566094684
1869,196968.49322838464
1870,220220.91138069372
1871,256233.09816722936
1872,180481.36717776023
1873,223233.52985951994
1874,139240.63455671133
1875,198158.8496621132
1876,193841.40835825793
1877,211697.9201078897
1878,217297.74239881735
1879,130687.02937470145
1880,134676.5463578479
1881,247267.14584602576
1882,245455.9182185591
1883,199461.1423032546
1884,209537.15180826717
1885,237680.13177567866
1886,284395.4913185241
1887,203021.9881615561
1888,265644.31479374424
1889,176458.6708257425
1890,134055.90583370408
1891,138858.67543938113
1892,115676.7575347075
1893,136002.48415384465
1894,135811.2945945029
1895,149981.8459380866
1896,124525.70090017101
1897,127483.10899494303
1898,116243.10818554102
1899,138401.08829026498
1900,126549.18555954772
1901,147963.58481580936
1902,138420.7803462788
1903,179310.72351031823
1904,136791.8835997269
1905,181335.62072859996
1906,152949.8216388077
1907,184112.53572036055
1908,116482.14483434304
1909,135606.30365991013
1910,127813.41841980294
1911,179221.75984757903
1912,246386.28872015956
1913,153438.5148693301
1914,83908.10002294288
1915,283734.94052115467
1916,93699.91992983728
1917,249519.81846945253
1918,136000.5938832186
1919,155601.1113622927
1920,174714.7080165249
1921,347396.90194398013
1922,295631.38064762147
1923,193266.52822301103
1924,221502.9758849242
1925,215862.86442208226
1926,359586.4302246937
1927,135818.90009572954
1928,164013.1626196321
1929,120113.64774148639
1930,136059.09899155202
1931,143609.03730992673
1932,142763.19556717484
1933,174013.59442584636
1934,180090.46650465252
1935,177400.0050356371
1936,184822.4346030191
1937,181338.10037719266
1938,181373.85437997594
1939,237221.5802012985
1940,193734.69365291938
1941,183521.05961573726
1942,187097.54652713
1943,198753.3287987664
1944,308945.8424278571
1945,346553.0899838775
1946,162276.16511629318
1947,279306.29280631535
1948,169618.98329216312
1949,234613.90913638886
1950,174299.82754361237
1951,233895.59367727398
1952,216086.13548842026
1953,167427.3089741339
1954,188674.2863773684
1955,135038.3196497928
1956,254009.01230788138
1957,163663.1171928747
1958,294471.22357407183
1959,149734.92540719366
1960,121508.43548193394
1961,123161.07781377001
1962,101114.64231231477
1963,102949.77405899252
1964,112000.13792293708
1965,150702.12887598213
1966,144685.74266664
1967,282466.7308456456
1968,358076.4181475357
1969,363982.6408261252
1970,372069.60903230734
1971,359152.6729040084
1972,325838.1932294649
1973,263079.1568223119
1974,301965.8308460507
1975,368234.70279920386
1976,269553.1117898659
1977,329539.66814910324
1978,330547.28646207746
1979,309423.3370863866
1980,200869.93068838006
1981,315404.23698192654
1982,209137.9613120288
1983,204334.78501968842
1984,178483.12449656083
1985,214839.7486206524
1986,221775.6916186534
1987,183970.2731496578
1988,185807.87314302436
1989,195536.3067480093
1990,213813.86550598114
1991,204560.26827491252
1992,208905.17801355274
1993,181229.0113254306
1994,226889.1612423006
1995,186736.99713968497
1996,247769.18257642616
1997,305760.99658878165
1998,319508.39153916854
1999,244446.75104785385
2000,295134.5046646842
2001,270984.9794778403
2002,241106.71433861676
2003,251843.337005966
2004,259605.74562925595
2005,221078.87722492358
2006,209502.2309649681
2007,254582.64335959434
2008,195391.56972464419
2009,195669.76004097736
2010,199196.35467443985
2011,136314.5917899726
2012,184704.9918944344
2013,186302.43541245878
2014,193069.02070982623
2015,197299.7593646706
2016,195628.72446636527
2017,200995.01641994654
2018,131764.66501588566
2019,131460.54812849712
2020,117459.29677563609
2021,120478.29170573979
2022,173698.5320167714
2023,149103.3905138012
2024,237993.0779083822
2025,303333.0972674055
2026,184959.82136384048
2027,156217.1868907403
2028,161100.0124977364
2029,165174.40536515164
2030,257811.42405633873
2031,211567.2305018701
2032,224410.13737498288
2033,239796.0960239379
2034,163256.68580804561
2035,199121.2766675819
2036,180285.01370237136
2037,184134.36655837315
2038,246623.17636173757
2039,197796.45222196038
2040,257005.38177851573
2041,232943.8242629226
2042,202639.59780922544
2043,166551.68727872006
2044,176288.68971465013
2045,199422.99137192138
2046,144479.07040089904
2047,148905.78682066535
2048,131180.68834186604
2049,144289.12270932813
2050,169527.8759433905
2051,114269.31367492401
2052,137920.13527036627
2053,140439.63329289292
2054,98291.58201360982
2055,164630.611629761
2056,137202.16714853593
2057,128932.44684925835
2058,209592.5575979283
2059,141993.85280848126
2060,162129.33018327004
2061,170436.8819846838
2062,135045.85910233075
2063,115228.29554998134
2064,140189.74632662765
2065,122025.24091618918
2066,169946.68933357386
2067,138989.53831454847
2068,148502.62435561203
2069,93282.48161359351
2070,111337.93310398437
2071,107729.90861459296
2072,140820.7254436751
2073,141320.03134208237
2074,171005.83843841177
2075,140892.35954174274
2076,121350.45814441796
2077,143771.22913931316
2078,130539.66012210691
2079,132417.12395991606
2080,118129.90060020925
2081,125901.77581217591
2082,133847.83346756778
2083,137614.06024939453
2084,114166.54877289986
2085,130831.81832961219
2086,123596.26968122205
2087,126018.80361145221
2088,112896.55279348514
2089,95537.69990545315
2090,126658.50171246532
2091,122125.7703008288
2092,131354.5637541145
2093,127464.72810724915
2094,108810.81371786271
2095,140931.1394354979
2096,92609.39581979818
2097,98396.91848367023
2098,135768.58384638524
2099,84597.67237292805
2100,112674.97861912879
2101,131962.98110303297
2102,131359.63974893314
2103,108103.94530186104
2104,136454.6838858714
2105,120551.20970492005
2106,98215.90298419542
2107,185268.77974841488
2108,117930.3493655209
2109,115229.76950481963
2110,129430.46163162315
2111,138432.95805802644
2112,138982.68314716392
2113,119882.59555574297
2114,113874.50731885621
2115,147484.09629527322
2116,119251.78268922617
2117,139285.71361655474
2118,124352.31542767362
2119,110561.31774565652
2120,115038.26699416444
2121,99024.44669572597
2122,111399.66797299216
2123,100237.19398178952
2124,158484.259863656
2125,137209.1371018803
2126,151084.41971464266
2127,144714.55814145
2128,127382.81372064239
2129,106479.79364161046
2130,133156.7051985147
2131,147212.2888110543
2132,121117.7275160433
2133,122044.07709682448
2134,123623.94122998425
2135,109380.78539530015
2136,100456.82663801227
2137,122483.48867193735
2138,136399.5629118662
2139,150002.36131842504
2140,133951.2802698668
2141,138712.10632112098
2142,136935.0064741864
2143,143730.95882879847
2144,133000.16372554845
2145,132966.12936607676
2146,146804.2919837438
2147,160985.62883284054
2148,126290.88585841507
2149,137275.62078438062
2150,202743.67847923722
2151,116977.93297139656
2152,158713.04946884894
2153,154659.67236648712
2154,108376.47604497864
2155,127303.10003491171
2156,233439.94353592634
2157,238061.5120935269
2158,228975.39645689615
2159,205528.72530423268
2160,181511.76867541563
2161,249989.53954066153
2162,336769.5314928038
2163,331019.10672821314
2164,243876.17098607804
2165,179401.0666486073
2166,142503.05437558953
2167,203909.62235549375
2168,198724.31557190308
2169,196867.45435079702
2170,211850.0771215472
2171,144240.42409913318
2172,141306.5033896722
2173,155745.25311352976
2174,231711.05638429517
2175,272487.92924115504
2176,306332.45975345344
2177,239869.1217330139
2178,212461.12080839017
2179,147747.46899262807
2180,217813.48596595947
2181,200135.05539293826
2182,230544.45208604925
2183,198587.01715739252
2184,134245.95077668567
2185,131024.24458765385
2186,143963.23262896226
2187,148159.89229152468
2188,151647.94214099672
2189,201790.2806898983
2190,93395.34359052354
2191,93643.05856094063
2192,94475.82502507244
2193,99640.28699597661
2194,103315.8889281497
2195,120982.70298603023
2196,114269.91858670519
2197,123144.97877373865
2198,152076.03135187266
2199,159434.90147747035
2200,129606.60782147496
2201,132070.43329351582
2202,165340.9751828079
2203,156285.24138590944
2204,165638.99747743955
2205,121810.12597674898
2206,132768.0111174954
2207,176974.2395331539
2208,207406.3356094779
2209,190132.5571532478
2210,120347.38046728549
2211,112365.4237370037
2212,113342.2984829678
2213,102269.49818456233
2214,142940.52066040656
2215,105783.51671938343
2216,145611.80678909304
2217,100997.85375775928
2218,97663.75214846016
2219,89731.38706644624
2220,95473.27148373018
2221,284477.77463284996
2222,256957.54919431504
2223,275184.28491389786
2224,212683.5716912915
2225,136471.4589334489
2226,198798.1711859885
2227,196371.3660340152
2228,269355.6382298919
2229,227916.21804867327
2230,157212.99881137125
2231,211222.39081173085
2232,188212.62445126113
2233,181280.6575282578
2234,234245.7206001068
2235,230661.00630467923
2236,259937.9145283996
2237,334280.0811749335
2238,201819.45592270463
2239,120337.55760405546
2240,165791.62727293742
2241,148834.44082563958
2242,130819.42117822879
2243,131108.8334178634
2244,104929.32492762803
2245,102850.20400419847
2246,141033.87414113845
2247,106794.69841133029
2248,124008.11087905015
2249,126210.957642564
2250,134427.46880363033
2251,131901.52640502344
2252,177673.0835358104
2253,160790.1664784661
2254,174441.8163546977
2255,190042.1598067664
2256,184612.22897561116
2257,199924.24219033244
2258,172254.56224291772
2259,181898.851935674
2260,155695.0340349869
2261,174978.35283715505
2262,197336.750274115
2263,322238.02836359455
2264,359893.973118167
2265,157114.98591692818
2266,254611.94094674505
2267,325475.23066906835
2268,346577.9195251632
2269,161114.6905464192
2270,184432.49341951328
2271,209859.0169732404
2272,194698.4981055682
2273,165013.07439515344
2274,172669.02099221872
2275,168208.82143443107
2276,175662.8166060543
2277,175389.74871515422
2278,144725.7291736175
2279,124345.32619955916
2280,120674.60616572112
2281,187185.46373762123
2282,193032.4318044925
2283,102918.34307944174
2284,113036.22704455457
2285,139627.46263221354
2286,127876.23225390154
2287,332395.15158518724
2288,282192.1227834303
2289,328066.32550899737
2290,374056.64713103586
2291,317115.59928354406
2292,375611.9681466412
2293,373982.3686499193
2294,353095.9929126391
2295,378278.7762538334
2296,258183.96160019553
2297,294812.3644234811
2298,320748.02432014054
2299,331242.64072267385
2300,306536.992017458
2301,278062.1241447144
2302,244594.20652110383
2303,239089.79730996856
2304,242395.89272147865
2305,191474.8753076454
2306,191989.22315866934
2307,195142.06190993162
2308,228826.7596877413
2309,261668.56631767878
2310,207957.2232222273
2311,203823.7608200793
2312,174495.74517247354
2313,184071.12559817446
2314,181998.50085600917
2315,183373.97996351682
2316,188724.35036577514
2317,184026.35408913146
2318,183649.18327212357
2319,183806.54231056312
2320,187734.41836534857
2321,237382.73278716707
2322,186885.10586463741
2323,174347.27940018743
2324,180235.05673561402
2325,218625.15795033806
2326,175884.8770811477
2327,210234.4757249769
2328,213182.3133721859
2329,187534.36108528433
2330,184080.75642955906
2331,326114.93786729005
2332,322595.83171383746
2333,291864.69234725775
2334,254535.06828321167
2335,253517.19773868256
2336,299792.5992056541
2337,197936.03128775881
2338,265335.41894549347
2339,234772.1589299131
2340,357217.0050003837
2341,219831.76444950962
2342,225531.6595668441
2343,224234.5641711414
2344,226172.29097875283
2345,233205.19721397228
2346,207199.50315070277
2347,199097.19960572134
2348,221116.2544790188
2349,175278.43898889638
2350,266389.8419870788
2351,247866.46281588371
2352,257354.7165842448
2353,260727.1672413009
2354,127022.49907187725
2355,137268.02424922463
2356,154385.91365178034
2357,207091.20176382954
2358,200764.28703829023
2359,127319.77458404604
2360,122773.03460765745
2361,137682.60456159315
2362,247284.22591006474
2363,141238.84249891268
2364,149865.77881505465
2365,208584.9925530426
2366,189017.49483160913
2367,221339.0852035511
2368,203752.75514352447
2369,218030.16991964733
2370,167015.76382797712
2371,167976.94682976036
2372,184406.72086589548
2373,236147.42865057423
2374,258908.4664184502
2375,225566.89827704846
2376,240646.98800255047
2377,269006.7751371963
2378,145864.11688640327
2379,184408.40094195338
2380,145021.9195124783
2381,163360.45722174324
2382,187981.87250245272
2383,209218.38383124003
2384,231120.65441496286
2385,158101.18423319125
2386,140366.62194830982
2387,135225.84782945062
2388,111625.07623780762
2389,130703.21848669785
2390,144805.3621641031
2391,138346.05374586914
2392,119754.01825922834
2393,159178.41375765594
2394,146087.20611503255
2395,185071.69269848365
2396,147611.87499721313
2397,188711.4428157547
2398,129437.960394979
2399,79829.46978642435
2400,75961.46444793152
2401,116780.97954505234
2402,136722.0502520663
2403,143140.2312538203
2404,151548.57685761905
2405,156367.46619275233
2406,130865.52800811928
2407,128120.43070360796
2408,136940.28755331162
2409,136705.74251429748
2410,164363.8669110148
2411,123863.6342502659
2412,153160.8304500178
2413,135612.74818141712
2414,129831.69313100273
2415,139880.1124347033
2416,124182.51328489455
2417,127591.83518535273
2418,124535.85490514207
2419,135280.18322123925
2420,129872.1227284654
2421,150681.7079487771
2422,119364.20041753491
2423,128440.00116252773
2424,150219.9177096281
2425,191599.39819837984
2426,135509.85292036968
2427,126630.33191756347
2428,159119.17694234854
2429,124197.70273993767
2430,128124.99019228615
2431,128336.88261837474
2432,135323.2260743601
2433,141195.6034779135
2434,138886.5226068571
2435,148253.56897580795
2436,115573.50297443537
2437,117222.86645300649
2438,129859.94923263993
2439,117302.83515994517
2440,121823.76225710398
2441,107317.80329744321
2442,109112.52449806283
2443,119454.01961936442
2444,130292.540632311
2445,96286.91717227224
2446,138040.5164361927
2447,171341.30569694279
2448,141935.68440362343
2449,110564.88698732595
2450,144977.47894508115
2451,128734.93942099267
2452,193750.19259746457
2453,102335.03100599855
2454,128345.13561532879
2455,116041.6972834785
2456,128023.41644645747
2457,119839.29683614186
2458,117104.15218061254
2459,110917.97859100616
2460,134868.49625710846
2461,116926.23093560214
2462,131578.32468370532
2463,116626.27258850618
2464,157261.4898820511
2465,132884.08765302098
2466,125712.46589591219
2467,137692.2584450363
2468,100531.04329637378
2469,103172.23121939045
2470,174207.0822912649
2471,168175.66728906846
2472,157923.5267595678
2473,123751.72789304229
2474,113638.20999202355
2475,196226.25590172052
2476,113251.31110090547
2477,129598.25761534652
2478,159451.91845719615
2479,122491.10457167242
2480,145734.60659103736
2481,133608.16596741456
2482,131067.66247753944
2483,125002.14683535862
2484,127122.13228495396
2485,125725.02621973128
2486,151584.8068451179
2487,192948.38295903103
2488,138229.79756188413
2489,150569.9398851345
2490,146707.02531685628
2491,101454.07260422617
2492,183253.09565500432
2493,147067.95704637357
2494,156795.68582593568
2495,106256.68427639864
2496,208894.68568624608
2497,144372.92957739386
2498,120832.25867348205
2499,102423.20500038083
2500,133944.3505098644
2501,139104.5875921429
2502,143361.26794853236
2503,115114.86314356833
2504,179027.9162835683
2505,214936.86548960817
2506,262223.8528111306
2507,286679.67814736214
2508,260755.76630234765
2509,231476.97671473553
2510,229826.24065052875
2511,189854.57766384678
2512,210377.66597301653
2513,214229.7615131934
2514,205976.5707875511
2515,144896.75080024076
2516,167506.1121572869
2517,135299.1230440044
2518,145080.43008629655
2519,216166.357367443
2520,208216.42073051695
2521,198305.9703365326
2522,214954.79041375374
2523,135797.7444187261
2524,138599.9711062941
2525,142770.94378540854
2526,134592.94113450815
2527,122661.32021766424
2528,131438.0954873741
2529,125631.8707865265
2530,118477.07292647849
2531,237304.67109469327
2532,217277.94673768306
2533,202564.7834885098
2534,238894.2817242229
2535,269723.6486557266
2536,221929.52114873743
2537,207019.8824247958
2538,187124.26484606715
2539,186687.69368251157
2540,186860.48939092425
2541,186697.1104052114
2542,178611.97991176875
2543,134915.71797277202
2544,129606.96860592852
2545,139249.69731147718
2546,141526.60692482864
2547,136098.26620192552
2548,147235.21542739868
2549,162046.29673142542
2550,382843.4151348773
2551,145234.48174747257
2552,124285.71826617747
2553,95547.33882134256
2554,118874.79932905927
2555,114632.41535017853
2556,113424.62938055684
2557,121664.88238346415
2558,145531.988794046
2559,137179.02082709913
2560,130116.23925498518
2561,125630.73584015718
2562,127180.04513744834
2563,136749.47055246282
2564,167683.67175015854
2565,135334.70493792393
2566,150931.8548264568
2567,134623.8650724181
2568,178434.97221200838
2569,186288.39616814617
2570,119688.88847585523
2571,190858.02767879702
2572,147474.61431545444
2573,207590.8319123317
2574,230289.8863718303
2575,121782.02138543426
2576,124118.31227124122
2577,139186.83557160862
2578,99858.88374323251
2579,93225.12203842575
2580,134169.74847682548
2581,127100.613070925
2582,114768.9996365315
2583,250196.47925905918
2584,159465.842592948
2585,206646.13925440147
2586,205536.9440479901
2587,195495.50773337076
2588,135676.3344268246
2589,142873.7469915622
2590,212214.64408132285
2591,186415.120967698
2592,220506.61008177785
2593,239431.5354108782
2594,170188.476738286
2595,200340.36833367695
2596,316585.5094261495
2597,207775.6848079066
2598,254075.04003727224
2599,314470.77468610246
2600,139782.2125629291
2601,148721.5324708808
2602,96701.87291672724
2603,100040.97995173316
2604,96139.29793400639
2605,99833.09652968828
2606,150219.93835143055
2607,176819.97261681347
2608,186330.4668678717
2609,156265.16909645518
2610,105687.52109837535
2611,143609.88119652367
2612,149918.20767497696
2613,128410.19629832607
2614,127776.92183615087
2615,150685.36822947342
2616,135597.07439748207
2617,178680.7257981194
2618,180621.23458235848
2619,202626.0819820485
2620,179568.2017562915
2621,183656.92363894367
2622,187387.95673280096
2623,239621.1242526697
2624,284617.30135884543
2625,265605.52395361935
2626,168900.57992468242
2627,165209.33884313644
2628,349713.3216057481
2629,363023.5281984553
2630,306463.5577972342
2631,372685.48764433246
2632,344732.6525429059
2633,274146.4307702367
2634,356934.8458838694
2635,152769.6188652258
2636,182742.332637518
2637,169846.27296182676
2638,235641.79253598186
2639,176418.08405099373
2640,151644.78460328837
2641,116583.41928553679
2642,198842.1413760636
2643,110984.2748532604
2644,136860.6412159602
2645,105086.91278036947
2646,100035.79985972957
2647,104376.69273821886
2648,142912.58505786138
2649,141383.02135356635
2650,135881.6329932022
2651,153745.64826465593
2652,354150.52352836385
2653,257875.01671518208
2654,269616.57234562165
2655,361451.45221537637
2656,306909.06829768314
2657,305124.7557923687
2658,275226.4958721272
2659,281441.43033589376
2660,328413.1389424579
2661,325316.3112949689
2662,341486.36050509533
2663,276374.30107628286
2664,258894.84724584958
2665,302072.65884280636
2666,268727.0779796997
2667,180299.1714438705
2668,188070.6238078474
2669,187461.3630428686
2670,275528.69013194734
2671,188100.31192784265
2672,193897.85324987752
2673,206754.49001039527
2674,206157.66122176335
2675,174685.53144022345
2676,192940.97415687673
2677,194035.0704955465
2678,238220.95725698397
2679,265039.3408501655
2680,272444.92050648556
2681,338766.2102185152
2682,301137.128032387
2683,372760.0849689995
2684,300090.0612544988
2685,301679.35079294734
2686,256934.96829436364
2687,287123.1373199711
2688,225961.3960909862
2689,201654.91478727458
2690,352372.9188917355
2691,194756.49207711892
2692,129161.88517203703
2693,204202.13839591682
2694,130072.59294459512
2695,197514.9283431607
2696,190554.10204087864
2697,194234.53111706633
2698,198382.78940799125
2699,184834.20950054057
2700,172955.5862885819
2701,165414.32111655813
2702,125713.25940334494
2703,131557.944508536
2704,139012.97487747748
2705,126951.39018943468
2706,125249.8205772621
2707,128464.05046681229
2708,132813.65693712648
2709,107711.6280596029
2710,128248.78114154653
2711,243903.36254749162
2712,318276.6738155684
2713,173447.57740728915
2714,159883.3952534603
2715,167567.24655752548
2716,163754.89908590436
2717,182813.63784185392
2718,225911.36831498955
2719,159123.55587190663
2720,163980.70706002935
2721,140599.3628011451
2722,161229.2418780038
2723,146851.63229529624
2724,129878.75986277482
2725,136220.56468603367
2726,143599.54930221403
2727,170170.42323913242
2728,166231.29551818426
2729,153781.3238683677
2730,141423.8753824936
2731,123081.90300065275
2732,122146.72158852816
2733,162726.91218842354
2734,156347.8283083974
